"emp_no","first_name","last_name","hire_date"
292084,"Danco","Luon","11/19/1986"
292089,"Ronghao","Lores","1/28/1986"
292094,"Chaosheng","Verhaegen","11/10/1986"
292095,"Eben","Pramanik","1/5/1986"
292111,"Piyush","Talmor","8/17/1986"
292114,"Kyoichi","Boreale","1/21/1986"
292125,"Genevieve","Rehfuss","11/13/1986"
292139,"Masaki","Schwaller","10/12/1986"
292140,"Yagil","Munch","2/8/1986"
292156,"Leni","Tokunaga","4/12/1986"
292168,"Zhonghua","Syrzycki","8/26/1986"
292183,"Shahar","Akiyama","7/19/1986"
292201,"Aris","Varman","8/9/1986"
292212,"Doowon","Improta","4/5/1986"
292226,"Morris","Yoshimura","8/23/1986"
292230,"Fay","Bade","1/6/1986"
292242,"Vivian","Klyachko","1/21/1986"
292250,"Jagoda","Bernardinello","7/17/1986"
292269,"Joydip","Stamatiou","6/1/1986"
292291,"Takushi","Bodoff","8/30/1986"
292295,"Uli","Anick","2/18/1986"
292308,"Aruna","Serdy","7/10/1986"
292314,"Shay","Roohalamini","10/15/1986"
292341,"Sajjad","Huhdanpaa","7/29/1986"
292345,"Anneli","Feldmann","12/15/1986"
292355,"Niranjan","Khamsi","2/2/1986"
292378,"Mang","Harllee","12/12/1986"
292385,"Jianhua","Ritzmann","3/21/1986"
292394,"Debaprosad","Rosis","1/18/1986"
292398,"Moriyoshi","Sooriamurthi","10/26/1986"
292422,"Miquel","Tempesti","12/30/1986"
292432,"Fumino","Muhlberg","1/18/1986"
292458,"Akeno","Armand","7/23/1986"
292459,"Sedat","Dulli","3/15/1986"
292465,"Nitsan","Bugrara","10/16/1986"
292470,"Yucel","Azadmanesh","9/23/1986"
292476,"Martien","Schwartzburd","6/24/1986"
292478,"Chaitali","Coombs","7/15/1986"
292479,"Shaz","Rindone","10/3/1986"
292494,"Adhemar","Kinley","11/1/1986"
292499,"Takahira","Mayerwieser","5/4/1986"
292500,"Constantino","Rodham","2/5/1986"
292507,"Feiyu","Jakobus","1/30/1986"
292517,"Xumin","Fadgyas","4/8/1986"
292525,"Sampalli","Pell","12/6/1986"
292541,"Fuqing","Varman","9/11/1986"
292581,"Xudong","Shackell","7/17/1986"
292592,"Arco","Valette","6/14/1986"
292598,"Hiroyasu","Litecky","2/20/1986"
292602,"Hailing","Morrey","9/25/1986"
292627,"Anneli","Reinhart","8/13/1986"
292629,"Berry","Ermel","7/6/1986"
292635,"Junsik","Griswold","5/30/1986"
292636,"Kiam","Sabnani","2/17/1986"
292650,"Horward","Hiraishi","3/19/1986"
292667,"Susanna","Sessa","4/27/1986"
292679,"Geoff","Swan","7/11/1986"
292689,"Hideo","Matteis","5/28/1986"
292699,"Luisa","Weedman","11/11/1986"
292703,"Garnet","Chvatal","9/24/1986"
292705,"Jiann","Zeidenstein","4/26/1986"
292716,"Hidde","Porenta","5/17/1986"
292718,"Yuuichi","Sundgren","9/12/1986"
292743,"Fan","Itzfeldt","3/11/1986"
292752,"Jianhao","Frolund","8/22/1986"
292757,"Younwoo","Desikan","11/8/1986"
292766,"Dines","Veeraraghavan","9/2/1986"
292777,"Augustine","Schwaller","5/14/1986"
292778,"Bojan","Sinitsyn","11/6/1986"
292810,"Visit","Nyanchama","7/10/1986"
292820,"Anneli","Staylopatis","11/5/1986"
292828,"Ziya","Tokunaga","1/8/1986"
292831,"Subhankar","Ananiadou","9/24/1986"
292833,"Nevin","Matzel","4/9/1986"
292841,"Yannis","Pargaonkar","10/4/1986"
292851,"Qunsheng","Gurbaxani","1/3/1986"
292852,"Iara","Binding","10/7/1986"
292874,"Stevo","Kermarrec","11/4/1986"
292891,"Gopalakrishnan","Koprowski","4/18/1986"
292898,"Quingbo","Provine","3/14/1986"
292899,"Poorav","Mellouli","1/11/1986"
292911,"Thodoros","Diderrich","10/6/1986"
292933,"Chaoyi","Heping","2/26/1986"
292940,"Takahito","Schauser","4/17/1986"
292944,"Yechezkel","Juneja","6/15/1986"
292954,"Steen","Peyn","3/13/1986"
292984,"Bartek","Bashian","12/15/1986"
292986,"Xiaoshan","Rosiles","10/2/1986"
293006,"Mong","Tagansky","8/5/1986"
293016,"Magdalena","Kemmerer","6/13/1986"
293018,"Youssef","Rosenbaum","12/14/1986"
293023,"Odinaldo","Waymire","1/25/1986"
293038,"Stevo","Mikschl","8/21/1986"
293052,"Jianwen","Muhlberg","6/10/1986"
293070,"Saddek","Isaak","6/7/1986"
293073,"Shigeaki","Wilfing","2/3/1986"
293083,"Gian","Linnainmaa","1/25/1986"
293090,"Satyanarayana","Baalen","4/15/1986"
293091,"Branimir","Rosch","1/4/1986"
293092,"Baocai","Kroha","10/27/1986"
293093,"Shuky","Fortenbacher","7/9/1986"
293095,"Shietung","Sankaranarayanan","7/23/1986"
293099,"Leah","Ellozy","3/5/1986"
293106,"Kwangjo","Cooman","9/3/1986"
293109,"Guenter","Rettelbach","8/19/1986"
293118,"Toshimo","Back","10/18/1986"
293129,"Jeane","Aseltine","3/17/1986"
293136,"Weicheng","Redmiles","5/29/1986"
293141,"Zhiwei","Kaminger","7/4/1986"
293142,"Shawna","Simmel","9/6/1986"
293143,"Susumu","Honiden","10/19/1986"
293147,"Reinhard","Salinas","5/15/1986"
293164,"Mohammad","Farrar","4/9/1986"
293165,"Adib","Wissmann","8/25/1986"
293174,"Harjit","Eastman","3/29/1986"
293183,"Guangming","Butterworth","10/1/1986"
293184,"Nevio","Baez","3/18/1986"
293188,"Waiman","Morrey","4/30/1986"
293193,"Karlis","Baez","3/4/1986"
293196,"Billie","Hagimont","3/9/1986"
293214,"Domenico","Undy","6/29/1986"
293218,"Dmitry","Marletta","2/4/1986"
293223,"Yuqun","Poulakidas","4/27/1986"
293231,"Pranay","Thorelli","2/28/1986"
293235,"Heeju","Hatcliff","11/18/1986"
293264,"Tomoyuki","Muntz","8/28/1986"
293273,"Sasan","Lemarechal","7/21/1986"
293275,"Krister","Vesna","8/28/1986"
293276,"Cedric","Sankaranarayanan","5/27/1986"
293277,"Mircea","Chachaty","11/7/1986"
293282,"Kinh","Wilharm","11/15/1986"
293287,"Neelam","Isard","4/8/1986"
293289,"Mariangiola","Kumaresan","3/27/1986"
293317,"Tru","Fargier","4/10/1986"
293323,"Maria","Schwartzburd","8/24/1986"
293329,"Fumiya","Griswold","6/12/1986"
293331,"Torsten","Ladret","3/21/1986"
293340,"Goncalo","Cairo","10/2/1986"
293351,"Marjo","Desikan","10/29/1986"
293361,"Genevieve","Siprelle","7/18/1986"
293389,"Leaf","Kushnir","5/4/1986"
293392,"Shay","Rattan","5/2/1986"
293399,"Toshimo","Emmart","8/23/1986"
293401,"Seshu","Marsiglia","7/13/1986"
293405,"Xuejia","Kusalik","9/29/1986"
293415,"Bilhanan","Einsfeld","10/26/1986"
293423,"Zita","Asrin","6/7/1986"
293437,"Marlo","Azevdeo","4/17/1986"
293449,"Zeydy","Schiettecatte","8/16/1986"
293459,"Moheb","Muhling","4/11/1986"
293464,"Owen","Ranst","4/13/1986"
293472,"Souichi","Chiola","10/23/1986"
293487,"Nathan","Haldar","6/11/1986"
293497,"Leandro","Beetstra","10/9/1986"
293501,"Achilleas","Litecky","1/7/1986"
293516,"Nigel","Waeselynck","10/14/1986"
293527,"Zeljko","Peris","9/19/1986"
293536,"Amalendu","Thibadeau","3/24/1986"
293539,"Bernd","Jayawardene","2/7/1986"
293551,"Bader","Danner","4/18/1986"
293563,"Dietrich","Aamodt","12/7/1986"
293567,"Masami","Kragelund","8/13/1986"
293582,"Evgueni","Zuberek","6/23/1986"
293591,"Alper","Ozeri","6/11/1986"
293597,"Pranas","Sewelson","5/15/1986"
293608,"Pranay","Range","3/14/1986"
293617,"Shiv","Smeets","12/9/1986"
293619,"Kersti","Fortenbacher","9/6/1986"
293623,"Kousuke","Eiter","2/27/1986"
293625,"Achilleas","Feldmann","3/12/1986"
293627,"Keiichiro","Szilard","8/5/1986"
293628,"Zhanqiu","Danecki","5/19/1986"
293630,"Gou","Kalefeld","4/25/1986"
293638,"Rafail","Hiyoshi","2/12/1986"
293648,"Eldridge","Baar","1/22/1986"
293659,"Zhenbing","Nitsch","9/1/1986"
293666,"Bokyung","Birjandi","8/6/1986"
293678,"Ziya","Nishimukai","4/12/1986"
293681,"Goncalo","Biros","5/6/1986"
293703,"Serap","Munawer","2/28/1986"
293722,"Yongqiao","Isard","1/4/1986"
293729,"Lech","Broder","8/26/1986"
293733,"Uli","Oberman","5/14/1986"
293737,"Gopalakrishnan","Fraisse","2/7/1986"
293752,"Jungsoon","Bail","2/18/1986"
293761,"Mayuko","Impagliazzo","2/10/1986"
293766,"Tomoyuki","Schurmann","8/2/1986"
293784,"Radhika","Feldhoffer","7/27/1986"
293786,"Dinkar","Garnham","5/6/1986"
293803,"Laurentiu","Halevi","6/17/1986"
293811,"Kiyomitsu","Kitsuregawa","1/11/1986"
293812,"Lalit","Tempesti","6/16/1986"
293848,"Girolamo","Claffy","10/4/1986"
293853,"Makato","Biron","12/14/1986"
293858,"Mahmut","Remmers","6/9/1986"
293863,"Xudong","Moehrke","12/19/1986"
293870,"Brigham","Bhattacharjee","11/25/1986"
293882,"Alain","Malinowski","7/3/1986"
293883,"Arif","Worfolk","3/15/1986"
293908,"Xinglin","Bellmore","7/13/1986"
293912,"Kwun","Brookman","5/26/1986"
293913,"Maren","Schwartzbauer","10/10/1986"
293914,"Jungsoon","Garrabrants","7/22/1986"
293937,"Alois","Huttel","7/25/1986"
293943,"Shaleah","Solares","6/29/1986"
293948,"Lihong","Pero","3/24/1986"
293949,"Indrajit","Farris","10/11/1986"
293957,"Francoise","Gomatam","1/13/1986"
293965,"Jamaludin","Majewski","11/16/1986"
293967,"Selwyn","Garrabrants","5/1/1986"
293970,"Make","Kleiser","9/1/1986"
293972,"Limsoon","Kalafatis","6/13/1986"
293977,"Poornachandra","Schmittgen","2/7/1986"
293979,"Alselm","Uhrig","7/4/1986"
293984,"Steve","DuBourdieux","8/7/1986"
294020,"Pohua","Deyuan","8/8/1986"
294022,"Xiahua","Vidal","12/28/1986"
294023,"Katsuyuki","Hebert","10/5/1986"
294043,"Akemi","Pesch","7/23/1986"
294045,"Sashi","Shumilov","2/4/1986"
294046,"Genevieve","Etalle","1/4/1986"
294049,"Sergi","Muhling","1/27/1986"
294057,"Saeed","Kropp","12/12/1986"
294069,"Fei","Stellhorn","1/4/1986"
294077,"Sangeeta","Woycyznski","2/13/1986"
294079,"Yuping","Businaro","1/16/1986"
294080,"Chenxi","Iwayama","7/21/1986"
294089,"Susuma","Fabrizio","8/26/1986"
294104,"Qingxiang","Koshiba","10/12/1986"
294110,"Phule","Ebeling","10/26/1986"
294118,"Iara","Ramsey","6/10/1986"
294120,"Larisa","Peak","3/8/1986"
294125,"Lene","Anick","4/7/1986"
294126,"Adit","Aseltine","1/20/1986"
294128,"Arfst","Barriga","6/1/1986"
294145,"Satyanarayana","Rabejac","9/9/1986"
294149,"Feiyu","Shigei","9/8/1986"
294151,"Randy","Madeira","4/27/1986"
294164,"Subhada","Hennings","3/2/1986"
294168,"Lein","Basart","5/5/1986"
294170,"Valeri","Improta","9/27/1986"
294178,"Nectarios","Luga","3/15/1986"
294179,"Godehard","Birrer","6/5/1986"
294190,"Marlo","Muchinsky","12/8/1986"
294193,"Subhankar","Pettey","5/1/1986"
294199,"Lorien","Demir","9/10/1986"
294210,"Thodoros","Lunt","1/10/1986"
294224,"Fumiyo","Baja","8/10/1986"
294227,"Heather","Ligten","7/30/1986"
294232,"Kasturi","Salvesen","2/3/1986"
294238,"Xuedong","Llado","9/14/1986"
294243,"Marie","Llado","4/27/1986"
294251,"Jordanka","Schnabel","11/2/1986"
294260,"Elrique","Chachaty","12/5/1986"
294264,"Sorina","Rouquie","10/1/1986"
294267,"Shietung","Kawashimo","1/17/1986"
294276,"Berthier","Trystram","4/15/1986"
294288,"Adel","Lyonns","7/11/1986"
294290,"Jaewoo","Merks","2/26/1986"
294292,"Lech","Busillo","10/25/1986"
294295,"Jolita","Kilgore","5/19/1986"
294317,"Bernice","Conde","3/21/1986"
294319,"Geoffry","Bach","11/17/1986"
294353,"Mark","Vanwelkenhuysen","6/22/1986"
294356,"Leon","Kulisch","4/1/1986"
294370,"Aron","Kruskal","7/22/1986"
294371,"Marla","Douceur","2/16/1986"
294386,"Ortrud","Shinomoto","4/27/1986"
294387,"Hatem","Asser","2/28/1986"
294396,"Toney","Eickenmeyer","5/24/1986"
294402,"Xiaocheng","Birke","6/26/1986"
294411,"Alper","Erni","9/21/1986"
294412,"Marit","Lanphier","3/31/1986"
294419,"Paloma","Zyda","3/29/1986"
294437,"Syozo","Nitto","9/16/1986"
294439,"Ulises","Serot","9/10/1986"
294464,"Idoia","Guerreiro","3/6/1986"
294470,"Pramod","Bennet","8/26/1986"
294481,"Berry","Brookner","5/28/1986"
294497,"Xiaoqiu","Aumann","11/16/1986"
294501,"Claude","Roohalamini","6/19/1986"
294514,"Kwangyoen","Scharstein","2/20/1986"
294517,"Weiwu","Selenyi","2/17/1986"
294519,"Bernt","Hiraishi","5/16/1986"
294527,"Ashish","Candan","6/28/1986"
294543,"Wonhee","Veeraraghavan","5/11/1986"
294546,"Billur","Magliocco","9/24/1986"
294548,"Rosita","Eiron","3/8/1986"
294562,"Marc","Maquelin","10/10/1986"
294575,"Parke","Aamodt","11/4/1986"
294592,"Somnath","Hockney","5/5/1986"
294610,"Dharmaraja","Dulli","5/6/1986"
294612,"Pintsang","Gruenwald","10/1/1986"
294623,"Srinidhi","Hellwagner","2/7/1986"
294628,"Yuuichi","Sadowski","2/22/1986"
294634,"Godehard","Kroon","9/18/1986"
294645,"Chikako","Madeira","9/6/1986"
294649,"Giap","Flasterstein","2/22/1986"
294656,"Visit","Mansanne","1/23/1986"
294666,"Xinglin","Penttonen","8/13/1986"
294675,"Mohan","Basart","1/31/1986"
294678,"Shimshon","Kabayashi","1/20/1986"
294684,"Serap","Brobst","12/11/1986"
294701,"Stella","Yurek","3/10/1986"
294705,"Kristof","Kaltofen","5/4/1986"
294720,"Jinxi","Radwan","4/12/1986"
294729,"Youjian","Chiola","12/12/1986"
294731,"Odysseas","Zastre","8/18/1986"
294734,"Niranjan","Roison","1/14/1986"
294765,"Douadi","Melton","5/25/1986"
294775,"Vitali","Eickenmeyer","10/1/1986"
294780,"Emdad","Moffat","7/5/1986"
294781,"Jeanna","Brookman","9/6/1986"
294782,"Edwin","Reeker","6/28/1986"
294783,"Seshu","Fendler","9/3/1986"
294794,"Qunsheng","Ravishankar","1/30/1986"
294802,"Ramachenga","Harllee","5/6/1986"
294805,"Vishu","Flexer","3/4/1986"
294817,"Stella","Erev","6/10/1986"
294818,"Jiang","Peha","5/28/1986"
294830,"Eberhardt","Schaft","10/8/1986"
294851,"Kwangjo","Bridgland","2/9/1986"
294857,"Caolyn","Ozeri","7/29/1986"
294869,"Byong","Schiper","12/20/1986"
294884,"Bowen","Baaz","6/18/1986"
294888,"Aluzio","Ambroszkiewicz","4/24/1986"
294890,"Shrikanth","Suwa","3/20/1986"
294930,"Remmert","Baik","1/19/1986"
294953,"Zita","McClure","10/16/1986"
294955,"Bogdan","Savasere","8/18/1986"
294958,"Constantine","Zuberek","12/4/1986"
294967,"King","Setia","3/5/1986"
294975,"Lucian","Rosis","12/8/1986"
294988,"Stepehn","Guardalben","10/28/1986"
294993,"Sanjai","Skogmar","9/12/1986"
295000,"Marsha","Baaleh","12/3/1986"
295025,"Ziyad","Chepyzhov","1/3/1986"
295027,"Zeljko","Karner","3/6/1986"
295041,"Leaf","Riexinger","11/11/1986"
295048,"Chinhyun","Vandervoorde","8/8/1986"
295063,"Fumino","Dulay","6/11/1986"
295065,"Otilia","Luon","12/9/1986"
295092,"Xianlong","Baer","2/28/1986"
295126,"Sergi","Lalonde","8/22/1986"
295136,"Moss","Kranzdorf","2/7/1986"
295141,"Troy","Neimat","5/19/1986"
295198,"Ewing","Kirkerud","1/20/1986"
295224,"Ronnie","Heping","8/12/1986"
295229,"Stevo","Werthner","12/1/1986"
295235,"Ortrun","Tsunoo","4/2/1986"
295242,"Sarita","Swick","8/2/1986"
295249,"Aemilian","Stentiford","12/9/1986"
295308,"Ottavia","Morris","2/11/1986"
295314,"Chenye","Yemenis","9/13/1986"
295326,"Tse","Sullins","9/30/1986"
295336,"Zongyan","Moffat","3/7/1986"
295351,"Niranjan","Barinka","3/24/1986"
295357,"Marin","Jumpertz","12/7/1986"
295369,"Amabile","Giaccio","11/7/1986"
295375,"Zongyan","Pavlopoulou","11/21/1986"
295377,"Thodoros","Reinhart","7/28/1986"
295397,"Toshimitsu","Bernick","10/3/1986"
295406,"Gadiel","Taneja","9/17/1986"
295426,"Kerryn","Imataki","4/10/1986"
295439,"Makato","Fadgyas","10/31/1986"
295443,"Satosi","Marletta","5/17/1986"
295447,"Chanjung","Vakili","4/5/1986"
295456,"Adly","Aseltine","10/20/1986"
295459,"Adit","Oberman","7/18/1986"
295460,"Ebbe","Conia","9/22/1986"
295494,"Charlene","Steenbeek","7/19/1986"
295501,"Yongmao","Kenevan","5/26/1986"
295505,"Mingzeng","Orlowski","5/17/1986"
295506,"Aloys","Blokdijk","7/8/1986"
295526,"Gift","Zweizig","5/4/1986"
295528,"Tonny","Ventosa","5/24/1986"
295536,"Irena","Beerel","12/2/1986"
295537,"Shmuel","Aamodt","5/27/1986"
295560,"TRUE","Rahier","3/6/1986"
295564,"Ortrun","Gyimothy","6/14/1986"
295565,"Uta","Bennet","10/2/1986"
295574,"Matk","Veldwijk","3/6/1986"
295616,"Florina","Babu","9/5/1986"
295627,"Richard","Borovoy","1/23/1986"
295634,"Lansing","Schreiter","2/9/1986"
295640,"Chenyi","Felcyn","5/5/1986"
295647,"Gal","Schiettecatte","5/17/1986"
295650,"Tsuneo","Henders","8/21/1986"
295663,"Shahid","Lindenbaum","5/5/1986"
295670,"Kagan","Heuser","7/30/1986"
295677,"Leon","Lichtner","3/30/1986"
295687,"Ute","Beznosov","1/14/1986"
295693,"Conrado","Deville","6/4/1986"
295704,"Alois","Srimani","11/10/1986"
295721,"Arvin","Spieker","8/7/1986"
295736,"Radhakrishnan","Cooley","8/8/1986"
295738,"Kazuhira","Holburn","11/4/1986"
295740,"Arlette","Kitsuregawa","6/6/1986"
295745,"Genta","DuCasse","12/14/1986"
295750,"Hyuckchul","Msuda","6/13/1986"
295752,"Abdulla","Vigier","5/3/1986"
295756,"Mohua","Gunderson","5/31/1986"
295761,"Honglan","Highland","12/1/1986"
295767,"Hatem","Cannane","1/14/1986"
295770,"Heping","Naudin","5/12/1986"
295784,"Aiichiro","Codenie","7/11/1986"
295796,"Ewing","Trachtenberg","1/6/1986"
295800,"Jingling","Weisert","8/17/1986"
295809,"Constantine","Velardi","9/20/1986"
295826,"Prasadram","Leaver","12/25/1986"
295828,"Abdelwaheb","Paciorek","2/17/1986"
295833,"Hirochika","Vural","2/1/1986"
295837,"Percy","Fargier","10/4/1986"
295838,"Bartek","Ritcey","3/8/1986"
295843,"Steen","Nyanchama","4/11/1986"
295845,"Caolyn","Kusalik","2/12/1986"
295847,"Shaunak","Kaelbling","4/22/1986"
295853,"Doohun","Rahimi","8/9/1986"
295856,"Gill","Liesche","2/27/1986"
295883,"Doohun","Schiper","2/7/1986"
295910,"Saeed","Montresor","9/16/1986"
295912,"Ebru","Daescu","4/11/1986"
295922,"Tse","Motley","2/13/1986"
295932,"Nimmagadda","Emmart","9/7/1986"
295938,"Ziva","Beilner","1/9/1986"
295958,"Ronghao","Mitsuhashi","3/19/1986"
295962,"Bartek","Baumann","2/19/1986"
295969,"Halsur","Srimani","4/21/1986"
296000,"Martial","Luca","5/13/1986"
296003,"Gay","Khamsi","5/27/1986"
296008,"Guther","Schach","8/17/1986"
296012,"Saeed","Warwick","11/1/1986"
296017,"Sibyl","Ruemmler","12/1/1986"
296020,"Boriana","Brandsma","9/14/1986"
296021,"Arno","Lally","11/21/1986"
296036,"Teiji","Bernatsky","8/19/1986"
296043,"Boriana","Munke","3/15/1986"
296053,"Karoline","Broomell","1/26/1986"
296055,"Jinya","Krichel","1/22/1986"
296063,"Mandell","Claffy","6/24/1986"
296071,"Kagan","Spinelli","1/18/1986"
296074,"Sangeeta","Peck","8/24/1986"
296078,"DeForest","Birta","12/3/1986"
296097,"Nigel","Alblas","10/9/1986"
296108,"Marsha","Karnin","4/28/1986"
296116,"Gererd","Bernini","12/29/1986"
296127,"Yechiam","Janocha","10/13/1986"
296148,"Mansur","Ramsey","9/10/1986"
296153,"Zvonko","Boguraev","12/28/1986"
296155,"Marco","Brlek","9/11/1986"
296177,"Ekawit","Staelin","8/3/1986"
296182,"Snehasis","Anandan","11/2/1986"
296186,"Arunas","Fandrianto","9/8/1986"
296193,"Rildo","DeMori","11/22/1986"
296197,"Masami","Gihr","6/7/1986"
296202,"Sedat","Ohori","8/4/1986"
296213,"Duro","Conde","3/26/1986"
296216,"Arunas","Vieth","3/24/1986"
296224,"Khedija","Thorensen","7/31/1986"
296236,"Susumu","Veevers","7/4/1986"
296237,"Basant","Falby","8/30/1986"
296239,"Zito","Eldridge","7/15/1986"
296246,"Ekawit","Portugali","12/28/1986"
296253,"Kasturi","Sidje","2/22/1986"
296265,"Conal","Rosti","9/30/1986"
296267,"Shawna","Seghrouchni","10/5/1986"
296270,"Cheong","Christianini","7/15/1986"
296275,"Shem","DuCasse","11/1/1986"
296279,"Valeri","Kossowski","3/4/1986"
296299,"Kiyomitsu","Larfeldt","11/30/1986"
296303,"Mariangiola","Heyers","6/14/1986"
296304,"Stevo","Larfeldt","1/6/1986"
296305,"Barton","Mungall","6/2/1986"
296319,"Uri","Baby","3/11/1986"
296333,"Udo","Binkley","5/17/1986"
296338,"Geraldo","McDermid","3/26/1986"
296376,"Satyanarayana","Jiafu","5/22/1986"
296380,"Erez","Copas","3/31/1986"
296385,"Jacopo","Heydon","4/12/1986"
296389,"Deborah","Kornyak","9/12/1986"
296393,"Kyoichi","Remmele","10/21/1986"
296400,"Stevo","Porenta","8/24/1986"
296427,"Boalin","Cmelik","12/2/1986"
296430,"Berto","Servieres","9/16/1986"
296436,"Shigeo","Butner","7/4/1986"
296463,"Kolar","Auyong","5/25/1986"
296472,"Jiafu","Hofting","5/12/1986"
296476,"Chandrasekaran","Rabejac","3/13/1986"
296479,"Henk","Gulik","7/26/1986"
296502,"Rosalie","Osgood","12/12/1986"
296516,"Zeljko","Setia","2/28/1986"
296520,"Divine","Bugaenko","1/17/1986"
296526,"Yuuichi","Lupu","3/18/1986"
296539,"Oscal","Hettesheimer","8/20/1986"
296542,"Leszek","Melton","4/21/1986"
296560,"Rafols","Setlzner","11/23/1986"
296597,"Qiwen","Gajiwala","2/18/1986"
296602,"Boriana","Broder","6/29/1986"
296606,"Baruch","Pauthner","8/27/1986"
296621,"Bokyung","Plump","7/5/1986"
296628,"Elrique","Kavvadias","10/29/1986"
296643,"Almudena","Cannard","7/28/1986"
296647,"Hatim","Srimani","11/25/1986"
296676,"Zeydy","Hockney","4/22/1986"
296677,"Rafael","Perng","6/8/1986"
296683,"Rafael","Papadias","3/7/1986"
296701,"Hirochika","Osgood","1/12/1986"
296707,"Aimee","Redmiles","10/19/1986"
296708,"Odinaldo","Siepmann","8/21/1986"
296719,"Indrajit","Vecchio","1/6/1986"
296724,"Sajjad","Osgood","5/20/1986"
296746,"Dzung","Syrotiuk","7/20/1986"
296749,"JiYoung","Thimonier","8/18/1986"
296757,"Mandell","Rabehasaina","11/27/1986"
296766,"Tristan","Oxman","3/24/1986"
296783,"Kotesh","Kalorkoti","9/28/1986"
296790,"Shaleah","Oppitz","8/25/1986"
296792,"Duro","Kabayashi","1/19/1986"
296795,"Nimmagadda","Bardell","1/22/1986"
296802,"Stabislas","Lorys","4/26/1986"
296808,"Piyush","Schmiedel","7/7/1986"
296810,"Margareta","Beidas","4/18/1986"
296816,"Aris","Macedo","12/3/1986"
296819,"Arvin","Massonet","7/15/1986"
296820,"Stepehn","Camarinopoulos","10/25/1986"
296821,"Charlene","Cooman","1/28/1986"
296827,"Tayeb","Bade","7/2/1986"
296848,"Jianhua","Kermarrec","10/5/1986"
296857,"Toshimo","Reghbati","12/11/1986"
296858,"Harngdar","Mellouli","7/3/1986"
296863,"Constantine","Merey","10/15/1986"
296870,"Sanjeeva","Bahl","11/10/1986"
296875,"Jaideep","Bultermann","12/13/1986"
296890,"Goetz","Preusig","10/22/1986"
296896,"Aleksandar","Birsak","4/13/1986"
296898,"Noritoshi","Maginnis","11/28/1986"
296910,"Sampalli","Conia","6/28/1986"
296921,"Hatem","Haddadi","8/1/1986"
296923,"Jaewon","Garnier","6/19/1986"
296931,"Baruch","Angelopoulos","10/10/1986"
296935,"Florian","Rabejac","6/20/1986"
296939,"Hugo","Chimia","7/31/1986"
296944,"Kankanahalli","Cyre","4/29/1986"
296955,"Visit","Yoshizawa","9/8/1986"
296970,"Jianwen","Isaac","6/1/1986"
296979,"Suzette","Zeidenstein","8/18/1986"
296980,"Marlo","Kulisch","11/16/1986"
296985,"Mark","Miculan","4/8/1986"
296989,"Nechama","Erez","7/8/1986"
297014,"Tadahiko","Falster","6/7/1986"
297024,"Lakshmi","Pews","5/2/1986"
297028,"Erzsebet","Larfeldt","10/30/1986"
297034,"Kiyokazu","Makinen","3/11/1986"
297053,"Huai","Kulisch","10/6/1986"
297058,"Patricia","Rebaine","8/27/1986"
297069,"Kristine","Bugrara","11/20/1986"
297079,"Lubomir","Spieker","4/21/1986"
297083,"Mohit","Wielonsky","8/10/1986"
297084,"Arun","Bale","1/21/1986"
297094,"Shaunak","Macedo","7/29/1986"
297100,"Bangqing","Schaap","8/31/1986"
297102,"Garnet","Renear","9/21/1986"
297118,"Candida","Collette","8/4/1986"
